UserID,Age,Gender,EmploymentStatus,Location
U105969,37.0,Prefer not to say,Unemployed,New Zealand
U105970,56.0,Male,Unemployed,Bangladesh
U105971,19.0,Non-binary,Part-time,Bahamas
U105972,18.0,Female,Part-time,Albania
U105973,53.0,Prefer not to say,Part-time,Pitcairn Islands
U105974,41.0,Female,Unemployed,Cyprus
U105975,44.0,Prefer not to say,Unemployed,Namibia
U105976,19.0,Non-binary,Part-time,Saint Helena
U105977,48.0,Prefer not to say,Unemployed,Falkland Islands (Malvinas)
U105978,31.0,Male,Part-time,Haiti
U105979,19.0,Female,Part-time,Ethiopia
U105980,46.0,Male,Part-time,Armenia
U105981,32.0,Female,Student,Belarus
U105982,29.0,Female,Unemployed,United States Minor Outlying Islands
U105983,54.0,Prefer not to say,Full-time,Burundi
U105984,45.0,Non-binary,Part-time,Cuba
U105985,37.0,Non-binary,Full-time,Bahamas
U105986,56.0,Male,Student,Japan
U105987,41.0,Prefer not to say,Unemployed,Maldives
U105988,38.0,Non-binary,Part-time,Paraguay
U105989,27.0,Female,Part-time,Kenya
U105990,63.0,Female,Part-time,Italy
U105991,31.0,Prefer not to say,Full-time,Malawi
U105992,54.0,Male,Student,Afghanistan
U105993,35.0,Prefer not to say,Unemployed,Azerbaijan
U105994,41.0,Male,Student,Ghana
U105995,31.0,Prefer not to say,Part-time,Belarus
U105996,51.0,Female,Student,Malta
U105997,29.0,Prefer not to say,Full-time,Greenland
U105998,39.0,Non-binary,Freelancer,Liechtenstein
U105999,23.0,Non-binary,Freelancer,Zimbabwe
U106000,53.0,Prefer not to say,Unemployed,Mali
U106001,62.0,Male,Unemployed,Bermuda
U106002,53.0,Male,Student,Sri Lanka
U106003,39.0,Female,Unemployed,Yemen
U106004,31.0,Female,Full-time,Serbia
U106005,33.0,Male,Part-time,Turkmenistan
U106006,53.0,Prefer not to say,Part-time,Tonga
U106007,42.0,Female,Student,Korea
U106008,49.0,Male,Part-time,Sierra Leone
U106009,50.0,Male,Student,Benin
U106010,62.0,Prefer not to say,Unemployed,Sudan
U106011,53.0,Non-binary,Unemployed,Iceland
U106012,37.0,Male,Full-time,Liberia
U106013,35.0,Female,Part-time,Afghanistan
U106014,55.0,Prefer not to say,Full-time,Angola
U106015,20.0,Prefer not to say,Freelancer,Anguilla
U106016,40.0,Prefer not to say,Full-time,Czech Republic
U106017,49.0,Non-binary,Student,Sierra Leone
U106018,62.0,Non-binary,Student,Liberia
U106019,33.0,Female,Full-time,Monaco
U106020,22.0,Female,Unemployed,Saint Barthelemy
U106021,21.0,Prefer not to say,Freelancer,Svalbard & Jan Mayen Islands
U106022,38.0,Female,Full-time,Bosnia and Herzegovina
U106023,57.0,Male,Unemployed,Nauru
U106024,31.0,Non-binary,Full-time,Benin
U106025,56.0,Prefer not to say,Part-time,Svalbard & Jan Mayen Islands
U106026,48.0,Prefer not to say,Student,Suriname
U106027,31.0,Male,Part-time,United States of America
U106028,23.0,Male,Part-time,Yemen
U106029,29.0,Male,Freelancer,Grenada
U106030,33.0,Male,Unemployed,Saint Helena
U106031,34.0,Prefer not to say,Student,Czech Republic
U106032,62.0,Non-binary,Part-time,Saint Lucia
U106033,40.0,Non-binary,Student,Saint Helena
U106034,31.0,Male,Unemployed,Bahamas
U106035,24.0,Female,Full-time,Slovenia
U106036,63.0,Prefer not to say,Part-time,Qatar
U106037,49.0,Non-binary,Unemployed,Heard Island and McDonald Islands
U106038,32.0,Male,Student,Christmas Island
U106039,61.0,Female,Unemployed,Equatorial Guinea
U106040,34.0,Female,Full-time,Greenland
U106041,58.0,Male,Unemployed,Liberia
U106042,64.0,Prefer not to say,Student,Bulgaria
U106043,61.0,Non-binary,Part-time,Hungary
U106044,51.0,Female,Part-time,Tuvalu
U106045,22.0,Non-binary,Freelancer,Niger
U106046,62.0,Non-binary,Student,Somalia
U106047,44.0,Female,Freelancer,Cape Verde
U106048,40.0,Male,Freelancer,Indonesia
U106049,57.0,Female,Full-time,Suriname
U106050,31.0,Female,Student,Korea
U106051,32.0,Prefer not to say,Part-time,Costa Rica
U106052,60.0,Non-binary,Student,Bermuda
U106053,50.0,Male,Full-time,Faroe Islands
U106054,48.0,Non-binary,Student,Taiwan
U106055,52.0,Female,Student,Nepal
U106056,34.0,Male,Freelancer,Palau
U106057,45.0,Male,Student,Heard Island and McDonald Islands
U106058,36.0,Male,Freelancer,Kenya
U106059,63.0,Male,Freelancer,Denmark
U106060,40.0,Prefer not to say,Unemployed,Tajikistan
U106061,49.0,Male,Full-time,Mozambique
U106062,57.0,Female,Freelancer,Suriname
U106063,30.0,Prefer not to say,Student,Cocos (Keeling) Islands
U106064,37.0,Female,Freelancer,Bahamas
U106065,52.0,Female,Freelancer,Italy
U106066,22.0,Non-binary,Freelancer,Kazakhstan
U106067,26.0,Male,Part-time,Tunisia
U106068,46.0,Male,Part-time,Antarctica (the territory South of 60 deg S)
U106069,23.0,Female,Part-time,Saint Pierre and Miquelon
U106070,42.0,Male,Part-time,Gambia
U106071,48.0,Prefer not to say,Unemployed,Slovenia
U106072,39.0,Non-binary,Freelancer,Djibouti
U106073,19.0,Male,Unemployed,Bulgaria
U106074,62.0,Male,Student,Suriname
U106075,22.0,Prefer not to say,Full-time,Taiwan
U106076,44.0,Non-binary,Unemployed,Tajikistan
U106077,42.0,Prefer not to say,Part-time,Puerto Rico
U106078,25.0,Female,Part-time,United Kingdom
U106079,18.0,Female,Student,Tuvalu
U106080,37.0,Male,Freelancer,France
U106081,61.0,Non-binary,Full-time,Germany
U106082,40.0,Female,Unemployed,Denmark
U106083,49.0,Prefer not to say,Freelancer,Sweden
U106084,28.0,Female,Freelancer,Niger
U106085,56.0,Female,Unemployed,Ireland
U106086,64.0,Prefer not to say,Unemployed,Luxembourg
U106087,41.0,Male,Unemployed,Switzerland
U106088,28.0,Non-binary,Unemployed,Morocco
U106089,46.0,Male,Part-time,Lebanon
U106090,43.0,Prefer not to say,Freelancer,Sierra Leone
U106091,33.0,Female,Freelancer,Marshall Islands
U106092,52.0,Non-binary,Part-time,Heard Island and McDonald Islands
U106093,37.0,Male,Freelancer,Lithuania
U106094,63.0,Prefer not to say,Unemployed,Kazakhstan
U106095,20.0,Female,Full-time,India
U106096,18.0,Female,Freelancer,Mozambique
U106097,64.0,Male,Full-time,Guam
U106098,18.0,Prefer not to say,Full-time,Cambodia
U106099,34.0,Female,Part-time,Spain
U106100,19.0,Female,Student,Cayman Islands
U106101,46.0,Non-binary,Freelancer,Northern Mariana Islands
U106102,37.0,Female,Part-time,Saint Martin
U106103,23.0,Male,Part-time,United States Minor Outlying Islands
U106104,25.0,Prefer not to say,Full-time,Aruba
U106105,46.0,Prefer not to say,Freelancer,Iran
U106106,50.0,Non-binary,Part-time,Sudan
U106107,20.0,Prefer not to say,Unemployed,Oman
U106108,52.0,Male,Part-time,Macedonia
U106109,22.0,Female,Unemployed,Moldova
U106110,44.0,Non-binary,Student,Indonesia
U106111,61.0,Prefer not to say,Unemployed,Saudi Arabia
U106112,29.0,Non-binary,Unemployed,India
U106113,37.0,Non-binary,Full-time,Norway
U106114,62.0,Prefer not to say,Part-time,Kazakhstan
U106115,37.0,Non-binary,Student,Indonesia
U106116,26.0,Prefer not to say,Part-time,Equatorial Guinea
U106117,56.0,Male,Unemployed,Mozambique
U106118,21.0,Prefer not to say,Unemployed,Brunei Darussalam
U106119,36.0,Female,Part-time,Georgia
U106120,55.0,Prefer not to say,Student,Korea
U106121,44.0,Female,Student,Malaysia
U106122,62.0,Non-binary,Full-time,India
U106123,60.0,Prefer not to say,Unemployed,United Kingdom
U106124,30.0,Female,Unemployed,Dominica
U106125,30.0,Prefer not to say,Full-time,Aruba
U106126,39.0,Prefer not to say,Part-time,Cameroon
U106127,45.0,Prefer not to say,Unemployed,India
U106128,64.0,Male,Part-time,Bangladesh
U106129,62.0,Female,Student,Oman
U106130,39.0,Male,Freelancer,Chad
U106131,60.0,Male,Full-time,Norfolk Island
U106132,36.0,Female,Unemployed,New Zealand
U106133,25.0,Prefer not to say,Full-time,Lao People's Democratic Republic
U106134,25.0,Male,Student,Kyrgyz Republic
U106135,,Male,Student,Guinea-Bissau
U106136,43.0,Male,Student,Morocco
U106137,43.0,Prefer not to say,Student,Puerto Rico
U106138,40.0,Male,Freelancer,Saint Lucia
U106139,60.0,Non-binary,Part-time,Kenya
U106140,30.0,Female,Part-time,Korea
U106141,45.0,Non-binary,Freelancer,Cook Islands
U106142,26.0,Prefer not to say,Part-time,Algeria
U106143,37.0,Male,Student,Ethiopia
U106144,36.0,Female,Part-time,Ireland
U106145,56.0,Male,Full-time,Senegal
U106146,29.0,Prefer not to say,Part-time,Djibouti
U106147,32.0,Female,Full-time,Solomon Islands
U106148,48.0,Non-binary,Unemployed,Cook Islands
U106149,31.0,Female,Full-time,Nauru
U106150,28.0,Male,Full-time,Qatar
U106151,43.0,Female,Student,Israel
U106152,59.0,Prefer not to say,Student,Ghana
U106153,44.0,Prefer not to say,Student,Romania
U106154,28.0,Female,Full-time,Botswana
U106155,55.0,Prefer not to say,Freelancer,Cameroon
U106156,51.0,Prefer not to say,Student,Guadeloupe
U106157,60.0,Prefer not to say,Student,Haiti
U106158,36.0,Non-binary,Full-time,Panama
U106159,23.0,Male,Unemployed,Yemen
U106160,63.0,Prefer not to say,Unemployed,Peru
U106161,55.0,Female,Part-time,New Zealand
U106162,59.0,Prefer not to say,Unemployed,Madagascar
U106163,45.0,Non-binary,Student,Thailand
U106164,18.0,Female,Freelancer,China
U106165,52.0,Male,Part-time,Malawi
U106166,57.0,Female,Freelancer,Iceland
U106167,25.0,Female,Freelancer,Somalia
U106168,64.0,Female,Student,Guinea-Bissau
U106169,24.0,Female,Full-time,Belarus
U106170,28.0,Prefer not to say,Full-time,Azerbaijan
U106171,56.0,Male,Full-time,Cocos (Keeling) Islands
U106172,21.0,Prefer not to say,Unemployed,Bangladesh
U106173,42.0,Non-binary,Full-time,Slovakia (Slovak Republic)
U106174,29.0,Non-binary,Student,Botswana
U106175,43.0,Female,Unemployed,Swaziland
U106176,55.0,Prefer not to say,Full-time,Central African Republic
U106177,63.0,Prefer not to say,Freelancer,Cambodia
U106178,29.0,Male,Student,Cote d'Ivoire
U106179,60.0,Male,Student,India
U106180,54.0,Male,Part-time,Bhutan
U106181,63.0,Prefer not to say,Student,Togo
U106182,41.0,Male,Freelancer,Sweden
U106183,33.0,Male,Student,Slovenia
U106184,30.0,Male,Part-time,Eritrea
U106185,42.0,Female,Student,Guyana
U106186,21.0,Non-binary,Student,Guatemala
U106187,28.0,Non-binary,Part-time,Kiribati
U106188,49.0,Prefer not to say,Student,Iran
U106189,24.0,Prefer not to say,Unemployed,French Guiana
U106190,63.0,Female,Student,Micronesia
U106191,28.0,Non-binary,Full-time,Bermuda
U106192,45.0,Male,Full-time,United States Minor Outlying Islands
U106193,58.0,Male,Unemployed,Cook Islands
U106194,40.0,Prefer not to say,Student,Cayman Islands
U106195,62.0,Non-binary,Freelancer,Kiribati
U106196,40.0,Prefer not to say,Student,Mali
U106197,45.0,Prefer not to say,Full-time,Poland
U106198,60.0,Male,Part-time,Nicaragua
U106199,64.0,Male,Unemployed,Netherlands Antilles
U106200,43.0,Non-binary,Part-time,Paraguay
U106201,42.0,Prefer not to say,Freelancer,Costa Rica
U106202,46.0,Female,Student,Tokelau
U106203,36.0,Non-binary,Freelancer,Monaco
U106204,50.0,Prefer not to say,Part-time,Slovakia (Slovak Republic)
U106205,53.0,Non-binary,Student,Chile
U106206,31.0,Non-binary,Freelancer,Tuvalu
U106207,31.0,Non-binary,Full-time,Turks and Caicos Islands
U106208,52.0,Female,Full-time,Comoros
U106209,47.0,Female,Unemployed,Brazil
U106210,45.0,Male,Full-time,Jersey
U106211,34.0,Male,Full-time,Ethiopia
U106212,20.0,Prefer not to say,Part-time,Tonga
U106213,33.0,Non-binary,Full-time,Rwanda
U106214,63.0,Prefer not to say,Full-time,Argentina
U106215,47.0,Male,Part-time,Rwanda
U106216,46.0,Female,Full-time,Mongolia
U106217,62.0,Male,Full-time,San Marino
U106218,32.0,Prefer not to say,Unemployed,Heard Island and McDonald Islands
U106219,63.0,Male,Full-time,Syrian Arab Republic
U106220,42.0,Prefer not to say,Full-time,Canada
U106221,55.0,Prefer not to say,Unemployed,Antarctica (the territory South of 60 deg S)
U106222,59.0,Prefer not to say,Part-time,Kyrgyz Republic
U106223,64.0,Prefer not to say,Full-time,Tonga
U106224,55.0,Male,Freelancer,Uruguay
U106225,40.0,Prefer not to say,Part-time,Norway
U106226,42.0,Prefer not to say,Part-time,Trinidad and Tobago
U106227,59.0,Non-binary,Full-time,Equatorial Guinea
U106228,24.0,Prefer not to say,Unemployed,Korea
U106229,39.0,Male,Part-time,Netherlands
U106230,34.0,Prefer not to say,Unemployed,United States of America
U106231,35.0,Female,Freelancer,Colombia
U106232,58.0,Female,Unemployed,Ethiopia
U106233,27.0,Prefer not to say,Student,Morocco
U106234,27.0,Female,Unemployed,Chad
U106235,24.0,Female,Part-time,United States of America
U106236,55.0,Male,Unemployed,Congo
U106237,44.0,Non-binary,Unemployed,Saint Vincent and the Grenadines
U106238,50.0,Female,Student,Bouvet Island (Bouvetoya)
U106239,18.0,Female,Student,Tajikistan
U106240,61.0,Non-binary,Full-time,Vanuatu
U106241,51.0,Non-binary,Part-time,Tanzania
U106242,21.0,Female,Full-time,Heard Island and McDonald Islands
U106243,34.0,Prefer not to say,Student,Netherlands
U106244,21.0,Female,Unemployed,Korea
U106245,60.0,Prefer not to say,Student,Albania
U106246,43.0,Prefer not to say,Freelancer,Kenya
U106247,21.0,Prefer not to say,Unemployed,Mayotte
U106248,18.0,Non-binary,Full-time,Ethiopia
U106249,24.0,Female,Unemployed,Norway
U106250,47.0,Female,Freelancer,Sao Tome and Principe
U106251,26.0,Male,Student,Saudi Arabia
U106252,52.0,Non-binary,Part-time,Liberia
U106253,25.0,Male,Part-time,United States Minor Outlying Islands
U106254,41.0,Male,Part-time,Falkland Islands (Malvinas)
U106255,36.0,Prefer not to say,Student,Faroe Islands
U106256,53.0,Non-binary,Part-time,Botswana
U106257,60.0,Male,Freelancer,Falkland Islands (Malvinas)
U106258,44.0,Female,Student,Bulgaria
U106259,49.0,Male,Part-time,Germany
U106260,31.0,Non-binary,Full-time,Trinidad and Tobago
U106261,35.0,Female,Student,Pitcairn Islands
U106262,45.0,Female,Student,Kazakhstan
U106263,46.0,Female,Unemployed,Marshall Islands
U106264,33.0,Prefer not to say,Part-time,Grenada
U106265,52.0,Female,Full-time,Saint Barthelemy
U106266,64.0,Prefer not to say,Freelancer,Slovenia
U106267,48.0,Prefer not to say,Student,Israel
U106268,21.0,Male,Freelancer,Rwanda
U106269,54.0,Male,Freelancer,Nauru
U106270,34.0,Female,Freelancer,Poland
U106271,56.0,Non-binary,Unemployed,Saint Helena
U106272,63.0,Female,Freelancer,Nepal
U106273,43.0,Male,Part-time,Turkmenistan
U106274,56.0,Female,Part-time,Papua New Guinea
U106275,58.0,Male,Full-time,Suriname
U106276,21.0,Female,Full-time,Eritrea
U106277,47.0,Non-binary,Freelancer,Armenia
U106278,47.0,Female,Freelancer,Switzerland
U106279,39.0,Non-binary,Unemployed,Ukraine
U106280,28.0,Non-binary,Freelancer,Marshall Islands
U106281,19.0,Female,Freelancer,San Marino
U106282,61.0,Non-binary,Freelancer,Guatemala
U106283,29.0,Non-binary,Student,Malawi
U106284,47.0,Male,Student,Christmas Island
U106285,53.0,Male,Unemployed,Wallis and Futuna
U106286,35.0,Non-binary,Unemployed,Germany
U106287,43.0,Prefer not to say,Part-time,Belgium
U106288,24.0,Female,Unemployed,Lesotho
U106289,18.0,Non-binary,Part-time,French Guiana
U106290,43.0,Female,Freelancer,Holy See (Vatican City State)
U106291,40.0,Male,Unemployed,Nigeria
U106292,43.0,Female,Unemployed,Mali
U106293,62.0,Non-binary,Unemployed,Palau
U106294,23.0,Non-binary,Part-time,Egypt
U106295,23.0,Non-binary,Part-time,Ukraine
U106296,61.0,Non-binary,Full-time,Bhutan
U106297,25.0,Prefer not to say,Part-time,Benin
U106298,41.0,Prefer not to say,Part-time,Brunei Darussalam
U106299,39.0,Prefer not to say,Student,Netherlands
U106300,36.0,Non-binary,Unemployed,Saint Pierre and Miquelon
U106301,54.0,Prefer not to say,Part-time,Mali
U106302,35.0,Female,Unemployed,Jersey
U106303,48.0,Non-binary,Unemployed,American Samoa
U106304,54.0,Male,Student,Fiji
U106305,47.0,Non-binary,Unemployed,Cape Verde
U106306,59.0,Female,Part-time,Netherlands
U106307,50.0,Prefer not to say,Unemployed,Nigeria
U106308,27.0,Non-binary,Full-time,Georgia
U106309,54.0,Prefer not to say,Full-time,Malaysia
U106310,29.0,Non-binary,Student,Armenia
U106311,47.0,Female,Part-time,Cambodia
U106312,44.0,Non-binary,Student,Colombia
U106313,56.0,Prefer not to say,Full-time,Croatia
U106314,26.0,Prefer not to say,Part-time,Luxembourg
U106315,38.0,Female,Unemployed,Saint Martin
U106316,29.0,Non-binary,Part-time,Guatemala
U106317,46.0,Male,Freelancer,Samoa
U106318,50.0,Non-binary,Part-time,Fiji
U106319,60.0,Female,Unemployed,Bahrain
U106320,32.0,Male,Freelancer,Malta
U106321,19.0,Female,Student,Brunei Darussalam
U106322,56.0,Non-binary,Part-time,Zimbabwe
U106323,61.0,Male,Student,Cote d'Ivoire
U106324,35.0,Female,Part-time,Hungary
U106325,20.0,Prefer not to say,Full-time,Christmas Island
U106326,24.0,Male,Full-time,Austria
U106327,60.0,Male,Unemployed,Lao People's Democratic Republic
U106328,35.0,Female,Full-time,Costa Rica
U106329,61.0,Prefer not to say,Freelancer,Bhutan
U106330,55.0,Male,Freelancer,Denmark
U106331,54.0,Female,Part-time,Finland
U106332,50.0,Male,Student,Somalia
U106333,61.0,Male,Freelancer,Chad
U106334,48.0,Male,Part-time,Cambodia
U106335,28.0,Prefer not to say,Student,Mauritania
U106336,21.0,Non-binary,Full-time,Malawi
U106337,35.0,Non-binary,Part-time,Tunisia
U106338,21.0,Prefer not to say,Student,Ghana
U106339,51.0,Prefer not to say,Unemployed,Monaco
U106340,46.0,Female,Unemployed,Lao People's Democratic Republic
U106341,41.0,Male,Freelancer,Macao
U106342,39.0,Prefer not to say,Student,Armenia
U106343,19.0,Female,Unemployed,Svalbard & Jan Mayen Islands
U106344,61.0,Non-binary,Freelancer,Uzbekistan
U106345,23.0,Non-binary,Part-time,Isle of Man
U106346,59.0,Non-binary,Part-time,Saint Pierre and Miquelon
U106347,42.0,Non-binary,Student,Tuvalu
U106348,38.0,Female,Student,Panama
U106349,33.0,Male,Student,France
U106350,48.0,Female,Student,British Virgin Islands
U106351,31.0,Male,Unemployed,France
U106352,56.0,Non-binary,Unemployed,Congo
U106353,45.0,Prefer not to say,Freelancer,Singapore
U106354,49.0,Prefer not to say,Unemployed,Afghanistan
U106355,45.0,Prefer not to say,Part-time,Tanzania
U106356,26.0,Male,Freelancer,Greenland
U106357,62.0,Non-binary,Unemployed,Central African Republic
U106358,39.0,Female,Student,Spain
U106359,49.0,Prefer not to say,Unemployed,Korea
U106360,22.0,Male,Full-time,Eritrea
U106361,40.0,Prefer not to say,Freelancer,Georgia
U106362,22.0,Female,Unemployed,Reunion
U106363,59.0,Non-binary,Unemployed,Bouvet Island (Bouvetoya)
U106364,49.0,Female,Part-time,Bouvet Island (Bouvetoya)
U106365,27.0,Non-binary,Student,Cameroon
U106366,56.0,Non-binary,Student,Brazil
U106367,32.0,Non-binary,Part-time,United States Minor Outlying Islands
U106368,24.0,Prefer not to say,Part-time,Congo
U106369,46.0,Female,Full-time,Algeria
U106370,64.0,Prefer not to say,Freelancer,Timor-Leste
U106371,20.0,Female,Student,Marshall Islands
U106372,36.0,Male,Part-time,Denmark
U106373,27.0,Male,Part-time,Netherlands
U106374,45.0,Female,Freelancer,Syrian Arab Republic
U106375,46.0,Female,Part-time,Costa Rica
U106376,32.0,Female,Full-time,Romania
U106377,52.0,Female,Freelancer,Gabon
U106378,23.0,Non-binary,Full-time,Brunei Darussalam
U106379,29.0,Prefer not to say,Unemployed,Korea
U106380,64.0,Non-binary,Student,Estonia
U106381,55.0,Prefer not to say,Part-time,Peru
U106382,30.0,Prefer not to say,Freelancer,Monaco
U106383,46.0,Prefer not to say,Full-time,Macedonia
U106384,36.0,Non-binary,Student,South Africa
U106385,20.0,Female,Student,Iran
U106386,25.0,Non-binary,Part-time,New Caledonia
U106387,25.0,Non-binary,Student,Kazakhstan
U106388,37.0,Prefer not to say,Part-time,Switzerland
U106389,64.0,Male,Unemployed,
U106390,21.0,Male,Part-time,Peru
U106391,38.0,Non-binary,Full-time,Vanuatu
U106392,20.0,Prefer not to say,Student,Northern Mariana Islands
U106393,62.0,Non-binary,Student,Kenya
U106394,25.0,Non-binary,Student,Senegal
U106395,40.0,Female,Part-time,Grenada
U106396,33.0,Prefer not to say,Freelancer,Sweden
U106397,30.0,Male,Part-time,Kazakhstan
U106398,20.0,Male,Full-time,Fiji
U106399,26.0,Male,Part-time,Denmark
U106400,31.0,Non-binary,Student,Cambodia
U106401,30.0,Prefer not to say,Unemployed,Denmark
U106402,24.0,Female,Full-time,Jersey
U106403,32.0,Male,Unemployed,Antigua and Barbuda
U106404,24.0,Prefer not to say,Full-time,Heard Island and McDonald Islands
U106405,55.0,Male,Full-time,Palau
U106406,51.0,Female,Student,Zambia
U106407,58.0,Prefer not to say,Part-time,Heard Island and McDonald Islands
