ScrollID,UserID,FeatureID,ScrollPercent,SessionDate
S2025430,U100415,F1137,46.41,2024-02-13
S2025431,U106835,F1085,49.0,2024-06-17
S2025432,U106354,F1272,97.95,2024-07-28
S2025433,U108018,F1204,51.96,2024-07-12
S2025434,U105614,F1203,10.8,2024-10-24
S2025435,U108111,F1045,51.52,2024-11-09
S2025436,U101859,F1048,79.48,2024-04-28
S2025437,U105765,F1063,26.28,2024-06-19
S2025438,U100300,F1194,65.66,2024-11-06
S2025439,U105275,F1204,42.69,2024-05-18
S2025440,U108544,F1079,86.54,2024-12-04
S2025441,U108089,F1156,64.75,2024-05-17
S2025442,U108069,F1133,30.35,2024-11-02
S2025443,U106131,F1128,28.02,2024-09-20
S2025444,U102037,F1188,17.43,2024-08-05
S2025445,U105255,F1155,87.93,2024-11-01
S2025446,U106144,F1221,97.26,2024-02-12
S2025447,U105532,F1262,34.19,2024-04-21
S2025448,U109367,F1108,78.92,2024-09-09
S2025449,U104849,F1057,22.59,2024-06-03
S2025450,U104015,F1152,57.62,2024-10-13
S2025451,U109659,F1088,44.92,2024-11-24
S2025452,U102837,F1151,71.4,2024-05-31
S2025453,U105281,F1254,28.01,2024-05-05
S2025454,U104276,F1246,56.45,2024-08-12
S2025455,U102189,F1272,24.48,2024-04-20
S2025456,U104502,F1268,33.83,2024-03-31
S2025457,U100427,F1156,83.12,2024-08-01
S2025458,U109796,F1282,37.66,2024-03-10
S2025459,U107908,F1114,19.31,2024-02-24
S2025460,U107267,F1073,66.19,2024-06-10
S2025461,U102207,F1062,88.31,2024-04-21
S2025462,U109044,F1287,71.93,2024-07-23
S2025463,U108487,F1230,30.06,2024-03-13
S2025464,U102101,F1168,54.25,2024-02-09
S2025465,U101201,F1201,22.72,2024-03-28
S2025466,U106111,F1095,30.44,2024-05-20
S2025467,U100152,F1005,28.46,2024-09-27
S2025468,U105762,F1062,45.06,2024-06-22
S2025469,U102585,F1000,93.96,2024-01-20
S2025470,U103751,F1016,32.67,2024-07-26
S2025471,U101728,F1123,69.14,2024-06-19
S2025472,U107868,F1172,45.38,2024-02-05
S2025473,U107787,F1209,23.06,2024-07-13
S2025474,U105409,F1000,46.82,2024-08-16
S2025475,U102071,F1140,76.72,2024-06-06
S2025476,U108923,F1277,91.12,2024-03-28
S2025477,U101574,F1204,59.95,2024-08-18
S2025478,U108233,F1116,58.97,2024-01-12
S2025479,U100302,F1194,55.75,2024-07-31
S2025480,U101420,F1174,92.07,2024-01-01
S2025481,U100070,F1203,44.34,2024-10-15
S2025482,U106319,F1043,55.84,2024-09-10
S2025483,U107378,F1089,95.01,2024-08-24
S2025484,U106183,F1040,29.04,2024-02-20
S2025485,U108403,F1269,33.58,2024-03-06
S2025486,U103377,F1003,13.22,2024-08-04
S2025487,U103654,F1117,88.01,2024-02-01
S2025488,U101152,F1275,91.78,2024-11-26
S2025489,U105214,F1045,91.14,2024-12-11
S2025490,U106065,F1026,33.59,2024-09-18
S2025491,U101148,F1019,57.64,2024-07-16
S2025492,U105011,F1049,56.66,2024-11-01
S2025493,U105850,F1103,15.08,2024-03-19
S2025494,U102172,F1292,33.34,2024-09-04
S2025495,U108563,F1164,48.53,2024-11-28
S2025496,U109995,F1285,51.28,2024-04-24
S2025497,U108301,F1127,38.7,2024-01-29
S2025498,U106861,F1114,39.93,2024-03-10
S2025499,U100123,F1028,59.2,2024-01-27
S2025500,U104473,F1118,18.47,2024-05-28
S2025501,U109706,F1073,49.21,2024-11-28
S2025502,U105268,F1198,63.56,2024-02-29
S2025503,U107513,F1001,70.91,2024-07-23
S2025504,U101440,F1056,33.71,2024-03-14
S2025505,U106347,F1149,78.4,2024-04-13
S2025506,U103374,F1277,28.48,2024-05-21
S2025507,U101910,F1282,59.47,2024-02-02
S2025508,U109429,F1238,81.53,2024-03-12
S2025509,U107004,F1105,47.73,2024-03-15
S2025510,U107326,F1178,40.76,2024-04-28
S2025511,U106493,F1093,47.03,2024-09-18
S2025512,U102470,F1142,57.54,2024-02-07
S2025513,U100380,F1142,99.61,2024-09-09
S2025514,U100326,F1289,79.09,2024-11-27
S2025515,U108138,F1182,29.41,2024-10-18
S2025516,U107788,F1118,61.02,2024-12-16
S2025517,U101193,F1128,12.4,2024-12-29
S2025518,U101494,F1164,33.72,2024-12-21
S2025519,U107356,F1198,63.8,2024-10-02
S2025520,U100181,F1226,70.6,2024-10-14
S2025521,U105953,F1041,50.24,2024-11-25
S2025522,U103450,F1188,13.16,2024-12-20
S2025523,U101948,F1130,91.22,2024-12-12
S2025524,U105028,F1156,31.4,2024-02-07
S2025525,U106462,F1275,71.22,2024-08-09
S2025526,U109837,F1069,59.85,2024-08-12
S2025527,U102625,F1089,68.58,2024-11-20
S2025528,U105362,F1218,30.29,2024-12-15
S2025529,U106270,F1046,53.81,2024-03-16
S2025530,U102951,F1290,55.04,2024-06-22
S2025531,U101009,F1091,12.07,2024-11-20
S2025532,U105581,F1143,25.02,2024-04-28
S2025533,U101278,F1279,85.6,2024-12-03
S2025534,U107408,F1028,80.5,2024-06-15
S2025535,U108919,F1171,71.67,2024-06-30
S2025536,U103864,F1047,35.97,2024-08-09
S2025537,U109292,F1225,41.06,2024-09-23
S2025538,U108089,F1066,22.45,2024-01-16
S2025539,U108490,F1239,50.1,2024-10-06
S2025540,U105010,F1103,25.69,2024-10-30
S2025541,U102631,F1242,99.6,2024-12-06
S2025542,U106800,F1121,61.05,2024-06-07
S2025543,U107206,F1165,79.7,2024-03-26
S2025544,U107573,F1207,66.12,2024-02-13
S2025545,U103053,F1004,93.9,2024-07-04
S2025546,U107011,F1060,51.61,2024-07-20
S2025547,U107289,F1126,18.01,2024-05-02
S2025548,U109760,F1274,57.35,2024-04-27
S2025549,U100976,F1299,97.82,2024-04-04
S2025550,U108189,F1033,60.43,2024-05-23
S2025551,U109559,F1256,60.93,2024-09-26
S2025552,U103309,F1044,33.32,2024-10-20
S2025553,U109408,F1048,25.71,2024-12-12
S2025554,U103215,F1052,66.08,2024-10-08
S2025555,U104908,F1059,15.08,2024-07-06
S2025556,U100537,F1055,43.04,2024-06-07
S2025557,U104930,F1133,64.72,2024-11-20
S2025558,U101304,F1095,49.59,2024-07-24
S2025559,U102988,F1027,52.64,2024-02-22
S2025560,U100675,F1050,80.53,2024-07-08
S2025561,U105915,F1002,38.21,2024-07-30
S2025562,U103492,F1115,47.32,2024-09-06
S2025563,U102225,F1182,31.2,2024-07-26
S2025564,U100726,F1018,23.56,2024-02-05
S2025565,U102100,F1231,63.32,2024-07-26
S2025566,U105172,F1147,17.74,2024-04-14
S2025567,U104253,F1035,83.84,2024-04-16
S2025568,U102755,F1157,73.98,2024-06-26
S2025569,U107393,F1232,29.86,2024-08-29
S2025570,U103351,F1255,97.35,2024-01-02
S2025571,U108464,F1079,12.28,2024-04-05
S2025572,U104589,F1039,45.63,2024-02-10
S2025573,U107656,F1150,36.45,2024-09-26
S2025574,U109383,F1143,61.16,2024-01-23
S2025575,U108276,F1298,80.35,2024-11-27
S2025576,U103618,F1227,45.31,2024-10-14
S2025577,U102935,F1252,28.27,2024-05-31
S2025578,U108016,F1267,85.76,2024-02-02
S2025579,U104402,F1292,79.74,2024-01-13
S2025580,U102511,F1009,87.78,2024-12-29
S2025581,U102677,F1019,60.97,2024-11-17
S2025582,U106022,F1182,61.07,2024-01-25
S2025583,U104100,F1050,94.9,2024-05-02
S2025584,U106331,F1044,64.2,2024-10-07
S2025585,U104931,F1145,15.46,2024-06-04
S2025586,U103002,F1288,54.49,2024-12-20
S2025587,U109686,F1273,11.19,2024-12-04
S2025588,U101710,F1179,54.32,2024-12-13
S2025589,U100818,F1099,29.16,2024-11-09
S2025590,U105935,F1186,73.86,2024-03-09
S2025591,U106144,F1050,61.27,2024-09-27
S2025592,U109049,F1283,15.18,2024-01-05
S2025593,U103925,F1096,12.01,2024-09-13
S2025594,U101425,F1147,32.32,2024-04-16
S2025595,U107256,F1286,25.0,2024-10-06
S2025596,U101485,F1123,42.54,2024-05-15
S2025597,U104132,F1106,63.23,2024-03-30
S2025598,U102554,F1031,63.14,2024-05-08
S2025599,U106206,F1035,29.63,2024-07-07
S2025600,U103004,F1270,69.06,2024-01-28
S2025601,U102628,F1043,92.71,2024-07-15
S2025602,U100541,F1011,80.21,2024-07-28
S2025603,U108382,F1200,59.45,2024-05-08
S2025604,U103705,F1094,74.56,2024-08-23
S2025605,U102625,F1130,73.82,2024-11-19
S2025606,U109466,F1268,26.9,2024-05-27
S2025607,U101711,F1148,60.65,2024-05-12
S2025608,U106181,F1223,81.58,2024-11-05
S2025609,U107060,F1019,72.2,2024-08-12
S2025610,U100702,F1069,40.85,2024-08-01
S2025611,U102315,F1236,27.37,2024-09-15
S2025612,U100826,F1028,21.44,2024-03-26
S2025613,U101471,F1028,13.8,2024-05-07
S2025614,U101377,F1174,24.09,2024-01-19
S2025615,U104626,F1094,64.38,2024-09-22
S2025616,U106925,F1044,57.75,2024-11-15
S2025617,U105908,F1236,72.42,2024-10-10
S2025618,U101622,F1256,51.28,2024-10-01
S2025619,U109176,F1235,28.31,2024-01-26
S2025620,U106021,F1260,85.42,2024-07-01
S2025621,U102941,F1181,94.74,2024-02-15
S2025622,U102803,F1262,42.55,2024-08-14
S2025623,U107256,F1233,75.48,2024-08-05
S2025624,U101119,F1125,73.12,2024-12-05
S2025625,U100441,F1061,57.66,2024-06-06
S2025626,U105696,F1106,98.75,2024-07-21
S2025627,U101011,F1115,87.03,2024-11-27
S2025628,U108008,F1151,37.59,2024-09-25
S2025629,U100154,F1173,34.66,2024-11-18
S2025630,U101010,F1038,10.55,2024-06-25
S2025631,U104335,F1020,72.58,2024-11-11
S2025632,U106503,F1078,99.15,2024-05-11
S2025633,U103889,F1026,81.46,2024-02-22
S2025634,U100239,F1085,61.51,2024-06-24
S2025635,U104619,F1163,51.4,2024-03-16
S2025636,U102461,F1164,50.64,2024-11-30
S2025637,U103806,F1155,13.77,2024-01-29
S2025638,U105470,F1241,28.81,2024-12-11
S2025639,U107428,F1093,65.37,2024-04-30
S2025640,U106386,F1118,17.61,2024-06-06
S2025641,U100048,F1113,41.38,2024-11-03
S2025642,U106263,F1233,70.81,2024-03-11
S2025643,U101496,F1002,45.0,2024-02-02
S2025644,U100333,F1113,50.62,2024-06-07
S2025645,U104354,F1028,35.78,2024-07-09
S2025646,U107100,F1260,71.56,2024-12-20
S2025647,U101160,F1029,80.71,2024-04-25
S2025648,U107233,F1121,72.17,2024-06-13
S2025649,U109257,F1183,99.3,2024-07-29
S2025650,U101423,F1097,33.91,2024-02-23
S2025651,U107008,F1273,98.57,2024-11-23
S2025652,U102422,F1061,59.7,2024-12-11
S2025653,U101002,F1249,47.8,2024-05-25
S2025654,U101961,F1114,60.86,2024-12-14
S2025655,U104172,F1111,98.96,2024-06-18
S2025656,U109337,F1173,36.96,2024-01-26
S2025657,U104017,F1016,78.86,2024-05-19
S2025658,U104911,F1294,25.0,2024-10-18
S2025659,U109595,F1000,74.64,2024-08-04
S2025660,U105705,F1027,76.66,2024-08-12
S2025661,U100963,F1147,22.34,2024-09-08
S2025662,U105417,F1269,54.94,2024-08-11
S2025663,U104377,F1095,18.65,2024-09-08
S2025664,U101106,F1169,73.36,2024-09-01
S2025665,U104711,F1257,31.17,2024-01-19
S2025666,U103617,F1298,46.53,2024-06-09
S2025667,U109022,F1036,21.61,2024-04-17
S2025668,U102227,F1013,43.24,2024-05-30
S2025669,U104247,F1225,19.32,2024-03-30
S2025670,U109572,F1165,38.7,2024-10-25
S2025671,U109769,F1116,85.98,2024-09-09
S2025672,U101136,F1259,57.24,2024-02-19
S2025673,U104321,F1239,31.63,2024-12-22
S2025674,U109241,F1047,93.28,2024-03-03
S2025675,U107752,F1174,88.39,2024-06-23
S2025676,U102523,F1149,33.44,2024-03-11
S2025677,U102166,F1211,18.34,2024-07-10
S2025678,U103903,F1262,79.44,2024-03-02
S2025679,U106632,F1091,95.78,2024-10-22
S2025680,U101862,F1219,94.65,2024-02-28
S2025681,U105690,F1232,74.62,2024-06-21
S2025682,U109782,F1279,78.03,2024-06-16
S2025683,U105107,F1134,65.47,2024-09-03
S2025684,U109862,F1273,28.09,2024-12-04
S2025685,U101621,F1077,79.92,2024-09-14
S2025686,U103731,F1088,89.23,2024-10-10
S2025687,U102853,F1036,73.85,2024-09-20
S2025688,U104729,F1162,99.48,2024-01-28
S2025689,U104105,F1107,10.93,2024-08-21
S2025690,U100600,F1290,58.84,2024-01-13
S2025691,U104813,F1152,49.36,2024-01-08
S2025692,U102006,F1051,32.27,2024-06-19
S2025693,U100275,F1259,40.93,2024-10-04
S2025694,U109490,F1256,86.67,2024-12-06
S2025695,U103806,F1038,18.62,2024-08-02
S2025696,U103376,F1011,61.28,2024-11-13
S2025697,U102875,F1156,58.01,2024-04-25
S2025698,U102128,F1068,59.44,2024-02-22
S2025699,U102475,F1165,31.92,2024-06-07
S2025700,U108044,F1214,33.03,2024-11-01
S2025701,U101425,F1152,58.35,2024-03-29
S2025702,U108716,F1094,95.59,2024-10-22
S2025703,U103976,F1035,74.78,2024-12-06
S2025704,U100786,F1121,16.38,2024-06-10
S2025705,U109099,F1070,97.62,2024-08-27
S2025706,U103031,F1129,25.71,2024-06-13
S2025707,U101851,F1111,24.49,2024-03-09
S2025708,U108138,F1146,14.6,2024-12-26
S2025709,U107065,F1194,74.48,2024-04-01
S2025710,U106511,F1204,70.78,2024-10-24
S2025711,U108527,F1211,42.12,2024-05-21
S2025712,U106428,F1143,98.69,2024-09-29
S2025713,U103159,F1115,84.98,2024-04-21
S2025714,U108870,F1100,44.7,2024-02-21
S2025715,U101311,F1193,64.11,2024-12-05
S2025716,U109172,F1282,59.96,2024-04-01
S2025717,U108883,F1096,38.8,2024-07-16
S2025718,U104682,F1177,94.9,2024-02-10
S2025719,U101787,F1064,76.36,2024-05-08
S2025720,U105635,F1043,77.87,2024-05-06
S2025721,U105096,F1101,93.92,2024-03-29
S2025722,U107752,F1176,33.09,2024-03-10
S2025723,U103389,F1019,43.18,2024-08-09
S2025724,U107039,F1034,64.44,2024-05-15
S2025725,U100069,F1241,37.19,2024-09-19
S2025726,U107940,F1275,75.72,2024-03-27
S2025727,U103437,F1205,44.43,2024-05-08
S2025728,U103289,F1135,12.48,2024-10-10
S2025729,U104808,F1053,88.37,2024-06-23
S2025730,U104451,F1250,60.75,2024-07-14
S2025731,U107957,F1296,67.52,2024-03-14
S2025732,U100561,F1134,82.13,2024-02-10
S2025733,U109208,F1252,65.12,2024-03-16
S2025734,U106691,F1268,28.6,2024-09-24
S2025735,U106446,F1234,12.5,2024-08-06
S2025736,U105538,F1208,41.81,2024-05-08
S2025737,U107244,F1019,57.71,2024-10-14
S2025738,U104601,F1158,22.68,2024-08-08
S2025739,U106953,F1066,48.84,2024-09-14
S2025740,U105815,F1041,46.68,2024-01-07
S2025741,U106848,F1107,79.81,2024-12-26
S2025742,U107062,F1281,38.03,2024-06-01
S2025743,U108623,F1058,78.85,2024-08-28
S2025744,U103728,F1236,11.06,2024-11-04
S2025745,U103945,F1290,32.65,2024-01-29
S2025746,U106505,F1275,91.51,2024-04-20
S2025747,U105276,F1051,45.89,2024-04-02
S2025748,U108827,F1255,97.97,2024-07-06
S2025749,U103510,F1023,23.0,2024-01-14
S2025750,U106975,F1090,74.5,2024-10-22
S2025751,U109625,F1290,34.62,2024-07-24
S2025752,U106320,F1084,76.35,2024-12-25
S2025753,U104910,F1046,37.12,2024-12-03
S2025754,U101310,F1062,93.48,2024-01-01
S2025755,U108414,F1032,32.59,2024-11-18
S2025756,U103881,F1046,37.14,2024-07-19
S2025757,U107384,F1120,29.09,2024-04-23
S2025758,U107923,F1228,88.68,2024-04-01
S2025759,U106513,F1125,27.79,2024-10-19
S2025760,U109334,F1272,83.38,2024-01-28
S2025761,U109559,F1033,90.17,2024-12-15
S2025762,U105610,F1200,15.82,2024-03-27
S2025763,U103305,F1095,93.41,2024-02-15
S2025764,U108806,F1100,77.75,2024-09-15
S2025765,U104648,F1120,25.86,2024-11-06
S2025766,U108320,F1267,75.47,2024-08-10
S2025767,U101591,F1095,96.39,2024-01-15
S2025768,U102119,F1275,88.59,2024-07-06
S2025769,U106107,F1043,58.72,2024-10-14
S2025770,U103358,F1113,51.21,2024-01-24
S2025771,U108787,F1094,32.76,2024-03-09
S2025772,U108242,F1220,91.18,2024-08-24
S2025773,U101015,F1009,76.52,2024-04-21
S2025774,U103200,F1200,28.86,2024-01-08
S2025775,U105539,F1281,54.73,2024-02-12
S2025776,U104689,F1257,46.01,2024-08-14
S2025777,U104673,F1130,58.58,2024-11-06
S2025778,U109727,F1052,25.14,2024-10-03
S2025779,U104581,F1287,45.35,2024-01-21
S2025780,U108737,F1264,36.62,2024-12-29
S2025781,U100735,F1073,30.65,2024-07-29
S2025782,U100290,F1021,88.17,2024-09-25
S2025783,U108581,F1216,30.22,2024-11-26
S2025784,U106749,F1194,62.84,2024-06-04
S2025785,U107617,F1150,92.99,2024-10-15
S2025786,U106353,F1081,69.28,2024-01-20
S2025787,U105082,F1285,77.61,2024-12-01
S2025788,U100957,F1070,43.47,2024-05-04
S2025789,U103549,F1029,85.42,2024-10-06
S2025790,U103625,F1009,91.88,2024-12-03
S2025791,U106787,F1171,34.86,2024-02-05
S2025792,U105843,F1114,41.34,2024-08-19
S2025793,U101809,F1038,59.84,2024-06-09
S2025794,U101966,F1258,40.47,2024-08-02
S2025795,U100654,F1259,65.85,2024-07-21
S2025796,U106767,F1170,67.15,2024-10-27
S2025797,U104474,F1046,61.25,2024-10-15
S2025798,U107235,F1110,27.73,2024-11-01
S2025799,U105855,F1106,67.88,2024-03-09
S2025800,U101005,F1266,13.63,2024-05-24
S2025801,U100620,F1227,35.41,2024-07-24
S2025802,U101257,F1184,66.42,2024-02-19
S2025803,U100270,F1057,74.25,2024-02-12
S2025804,U102233,F1226,90.31,2024-10-03
S2025805,U107980,F1298,95.9,2024-07-17
S2025806,U102343,F1210,51.26,2024-11-23
S2025807,U109372,F1258,60.32,2024-05-08
S2025808,U101040,F1211,80.13,2024-05-27
S2025809,U105137,F1139,77.14,2024-08-24
S2025810,U100301,F1212,19.8,2024-07-21
S2025811,U106214,F1259,62.91,2024-10-19
S2025812,U103656,F1055,17.63,2024-08-30
S2025813,U105009,F1005,71.21,2024-10-12
S2025814,U105148,F1005,78.34,2024-02-26
S2025815,U101571,F1044,76.17,2024-09-19
S2025816,U103613,F1092,28.78,2024-12-13
S2025817,U105110,F1111,92.21,2024-02-26
S2025818,U106471,F1066,65.94,2024-03-05
S2025819,U101326,F1269,18.69,2024-09-13
S2025820,U109430,F1296,95.01,2024-10-23
S2025821,U104667,F1192,80.55,2024-12-21
S2025822,U101837,F1007,84.95,2024-10-30
S2025823,U107208,F1165,14.61,2024-05-02
S2025824,U100630,F1285,72.33,2024-09-16
S2025825,U107766,F1045,20.05,2024-02-20
S2025826,U103714,F1249,38.45,2024-08-15
S2025827,U102873,F1182,97.39,2024-11-28
S2025828,U109795,F1259,63.12,2024-04-05
S2025829,U106265,F1135,26.07,2024-03-29
S2025830,U102709,F1016,82.88,2024-12-30
S2025831,U102514,F1089,98.14,2024-08-17
S2025832,U106052,F1111,84.21,2024-01-18
S2025833,U101946,F1111,79.82,2024-04-29
S2025834,U101060,F1225,87.45,2024-08-06
S2025835,U108942,F1037,86.05,2024-12-24
S2025836,U108108,F1076,77.49,2024-08-27
S2025837,U105945,F1156,91.84,2024-04-14
S2025838,U103508,F1010,34.74,2024-10-30
S2025839,U105581,F1259,37.23,2024-04-02
S2025840,U100037,F1147,49.18,2024-06-21
S2025841,U104130,F1177,49.93,2024-06-20
S2025842,U109201,F1203,32.57,2024-02-04
S2025843,U102560,F1018,52.94,2024-11-09
S2025844,U103765,F1129,45.8,2024-04-15
S2025845,U109925,F1269,98.64,2024-08-25
S2025846,U106524,F1132,64.25,2024-11-20
S2025847,U104244,F1296,63.3,2024-05-11
S2025848,U104886,F1029,67.13,2024-11-17
S2025849,U104064,F1108,80.95,2024-06-14
S2025850,U104477,F1283,42.23,2024-03-17
S2025851,U102542,F1091,76.72,2024-12-26
S2025852,U100962,F1009,32.77,2024-05-23
S2025853,U103971,F1063,98.04,2024-04-17
S2025854,U107988,F1185,36.97,2024-03-29
S2025855,U103325,F1134,80.0,2024-11-14
S2025856,U103254,F1197,38.91,2024-11-12
S2025857,U102900,F1276,14.8,2024-06-05
S2025858,U106781,F1111,52.97,2024-03-01
S2025859,U108919,F1138,68.1,2024-03-02
S2025860,U107905,F1133,12.19,2024-04-08
S2025861,U101840,F1157,84.4,2024-08-17
S2025862,U109670,F1130,88.28,2024-01-16
S2025863,U106606,F1239,65.15,2024-09-11
S2025864,U100159,F1077,43.03,2024-07-17
S2025865,U100595,F1166,11.98,2024-12-17
S2025866,U101706,F1251,68.85,2024-10-11
S2025867,U109457,F1009,75.78,2024-09-02
S2025868,U109861,F1264,31.01,2024-03-14
S2025869,U106025,F1104,82.23,2024-05-12
S2025870,U105596,F1151,26.06,2024-12-24
S2025871,U107239,F1017,35.52,2024-09-24
S2025872,U102374,F1174,15.92,2024-09-13
S2025873,U102419,F1212,38.65,2024-03-18
S2025874,U106325,F1035,78.68,2024-06-04
S2025875,U100107,F1146,77.95,2024-12-15
S2025876,U104005,F1139,86.52,2024-04-05
S2025877,U106895,F1068,98.12,2024-01-15
S2025878,U104543,F1169,57.73,2024-12-24
S2025879,U100851,F1186,48.14,2024-04-05
S2025880,U108849,F1133,61.38,2024-10-22
S2025881,U102312,F1223,51.13,2024-05-25
S2025882,U104323,F1167,13.44,2024-10-03
S2025883,U100236,F1174,15.17,2024-05-29
S2025884,U103214,F1211,42.72,2024-08-21
S2025885,U102360,F1068,32.96,2024-12-29
S2025886,U101940,F1251,65.06,2024-09-01
S2025887,U104752,F1084,70.96,2024-01-13
S2025888,U107805,F1100,72.67,2024-11-02
S2025889,U102277,F1203,56.55,2024-11-06
S2025890,U104703,F1018,93.15,2024-12-30
S2025891,U108386,F1038,56.16,2024-07-31
S2025892,U103993,F1299,87.8,2024-08-13
S2025893,U108932,F1148,74.28,2024-02-25
S2025894,U106974,F1088,13.16,2024-03-04
S2025895,U107353,F1063,84.59,2024-05-04
S2025896,U100447,F1116,65.96,2024-11-25
S2025897,U104604,F1166,82.29,2024-11-14
S2025898,U100901,F1156,56.69,2024-05-19
S2025899,U101236,F1004,74.2,2024-07-31
S2025900,U102163,F1050,85.84,2024-03-17
S2025901,U104991,F1115,86.71,2024-06-19
S2025902,U105253,F1290,28.91,2024-04-02
S2025903,U108346,F1208,90.52,2024-12-26
S2025904,U108252,F1037,55.78,2024-04-29
S2025905,U104430,F1085,94.0,2024-08-07
S2025906,U106023,F1248,32.28,2024-02-09
S2025907,U107512,F1113,82.26,2024-10-31
S2025908,U105791,F1118,42.44,2024-12-05
S2025909,U103103,F1198,82.05,2024-12-06
S2025910,U108492,F1000,72.03,2024-06-22
S2025911,U103406,F1013,14.43,2024-07-15
S2025912,U103416,F1177,19.63,2024-04-22
S2025913,U101906,F1262,31.32,2024-09-11
S2025914,U109938,F1247,29.33,2024-08-15
S2025915,U101457,F1277,70.15,2024-09-04
S2025916,U109681,F1055,45.24,2024-05-04
S2025917,U103888,F1186,87.78,2024-08-28
S2025918,U108498,F1219,61.11,2024-02-19
S2025919,U106007,F1229,66.59,2024-05-19
S2025920,U108010,F1215,25.32,2024-03-27
S2025921,U102025,F1142,17.38,2024-11-03
S2025922,U100536,F1124,26.06,2024-01-03
S2025923,U100349,F1005,37.93,2024-11-10
S2025924,U106480,F1187,23.13,2024-03-15
S2025925,U102430,F1010,14.81,2024-02-24
S2025926,U100724,F1116,35.79,2024-07-29
S2025927,U101345,F1121,33.86,2024-02-28
S2025928,U105454,F1061,88.13,2024-06-21
S2025929,U101850,F1050,85.47,2024-09-22
S2025930,U104446,F1235,82.24,2024-02-20
S2025931,U107074,F1063,82.38,2024-04-12
S2025932,U103339,F1063,52.07,2024-08-27
S2025933,U100192,F1009,70.2,2024-12-07
S2025934,U107849,F1062,45.45,2024-08-10
S2025935,U102560,F1196,34.27,2024-01-31
S2025936,U102902,F1060,29.86,2024-10-20
S2025937,U103836,F1225,90.1,2024-07-23
S2025938,U104035,F1207,66.97,2024-11-18
S2025939,U106821,F1243,85.57,2024-06-12
S2025940,U100989,F1290,24.68,2024-05-09
S2025941,U108557,F1015,70.22,2024-05-25
S2025942,U105265,F1014,32.98,2024-07-20
S2025943,U104894,F1176,12.98,2024-10-14
S2025944,U108639,F1191,78.16,2024-07-01
S2025945,U105441,F1094,92.92,2024-02-06
S2025946,U101655,F1167,90.93,2024-11-30
S2025947,U109417,F1094,54.47,2024-03-14
S2025948,U104763,F1159,59.16,2024-01-23
S2025949,U105299,F1223,25.52,2024-05-05
S2025950,U100465,F1097,22.47,2024-08-06
S2025951,U108801,F1266,53.38,2024-04-08
S2025952,U109803,F1240,55.41,2024-10-25
S2025953,U108046,F1217,44.11,2024-06-03
S2025954,U109402,F1157,88.16,2024-06-21
S2025955,U102385,F1063,70.78,2024-08-05
S2025956,U107183,F1001,75.66,2024-04-24
S2025957,U102984,F1222,80.2,2024-02-07
S2025958,U108564,F1226,69.41,2024-02-07
S2025959,U107487,F1031,24.37,2024-02-22
S2025960,U107844,F1221,78.29,2024-11-15
S2025961,U108232,F1116,28.11,2024-09-29
S2025962,U104240,F1264,56.73,2024-03-21
S2025963,U108377,F1245,88.09,2024-07-18
S2025964,U106944,F1214,16.3,2024-03-02
S2025965,U101580,F1260,97.45,2024-07-17
S2025966,U106258,F1099,50.91,2024-09-30
S2025967,U100068,F1089,18.7,2024-05-28
S2025968,U100533,F1014,97.62,2024-01-19
S2025969,U101619,F1123,54.9,2024-01-12
S2025970,U106691,F1118,64.55,2024-01-04
S2025971,U105879,F1262,20.78,2024-12-26
S2025972,U106220,F1255,38.94,2024-03-23
S2025973,U102700,F1117,97.54,2024-03-05
S2025974,U107656,F1171,41.72,2024-08-19
S2025975,U101004,F1037,43.0,2024-04-11
S2025976,U105006,F1291,58.75,2024-07-15
